Ax,Ay,Az,Gx,Gy,Gz
0.8434217108554276,0.4711033274956218,0.4213159869902427,0.4588415857125416,1.0,0.9677241571759944
0.1455727863931966,0.3980485364023018,0.5729296972729548,0.4643197237385981,1.0,0.7328618518583114
0.6560780390195097,0.5321491118338756,0.0,0.7940422414845563,0.1812355023806617,0.3806913511345204
0.1680840420210105,0.3530147610708032,0.5749311983987992,0.6397875717250641,0.7274447564399951,0.4096255472033765
0.4954977488744371,0.4896172129096824,0.7528146109582188,0.5006714686851422,0.4941399096569405,0.5004883408619216
0.4997498749374687,0.4971228421315988,0.7257943457593197,0.6483335368086924,0.0,0.453836091877845
0.0950475237618809,0.3370027520640481,0.738303727795847,0.6513699705251408,0.64209149414863,0.5625233269965293
0.4952476238119059,0.4898674005504129,0.7525644233174882,0.500687165355704,0.4942009522646807,0.5005336867991
0.5447723861930965,0.1966474856142107,0.3340005003752815,0.3576329420792856,0.6401991733086837,0.4046810959764201
0.5020010005002501,0.5734300725544159,0.4676007005253941,1.0,0.8266389940178245,0.7883495822941555
0.4942471235617808,0.4891168376282213,0.7530647985989494,0.5006714686851422,0.4942323456058042,0.5004569475207981
0.6478239119559779,0.1816362271703779,0.3812859644733551,0.1680956450459563,0.3470725709402306,0.5250885117812233
0.7576288144072035,0.3420065048786591,0.6695021265949463,0.3595863055269721,0.0,0.291754015731552
0.4952476238119059,0.4898674005504129,0.7525644233174882,0.5006261227479638,0.494171302998064,0.5005493834696618
0.4952476238119059,0.4901175881911435,0.7530647985989494,0.5006557720145804,0.4942323456058042,0.5005197342030452
0.4949974987493746,0.4898674005504129,0.7528146109582188,0.5005807768107854,0.4942009522646807,0.5005040375324834
0.6293146573286643,0.7865899424568428,0.717287965974481,0.2727226747126637,1.0,0.6088093203341647
0.8094047023511755,0.1831373530147612,0.3822867150362773,0.0099656417322148,0.4113347402201022,0.5032806041474092
0.6935967983991995,0.3209907430572931,0.8573930447835878,0.6225421630012034,0.1765962641924063,0.5870624553080908
0.5690345172586293,0.1526144608456343,0.3445083812859645,0.7896157803861381,0.4574986483422572,0.4165094092819645
0.4952476238119059,0.4898674005504129,0.7528146109582188,0.5005650801402236,0.4941852555941189,0.5005493834696618
0.1493246623311656,0.3732799599699776,0.8754065549161872,0.3840957845719169,0.6532483387690322,0.5803774177232851
0.7831415707853926,0.3324993745308983,0.6927695771828872,0.4018731360203708,0.715586793867834,0.6389783211538798
0.2133566783391696,0.5349011758819116,0.4370778083562673,0.6425344890733732,1.0,0.9142194394544536
0.4952476238119059,0.4896172129096824,0.7525644233174882,0.5006418194185256,0.494171302998064,0.5005040375324834
0.2576288144072036,0.479859894921191,0.5606705028771579,0.41318171512287,0.0,0.1953973873763887
0.3689344672336168,0.5336502376782588,0.6482361771328498,0.2385388143781502,0.0,0.0
0.4952476238119059,0.4898674005504129,0.7525644233174882,0.5007028620262658,0.4941852555941189,0.5005197342030452
0.6143071535767883,0.3745308981736303,0.6787590693019766,0.6325078047334182,0.0,0.6277168320630657
0.3041520760380189,0.4515886915186391,0.5659244433324995,0.5910145281406421,0.0,0.4568725255942933
0.5055027513756878,0.338754065549162,0.6692519389542158,0.0,0.6197045537785374,0.4519141217712821
0.4809904952476238,0.4518388791593696,0.7633224918689018,0.3783420827737761,0.4116713465999267,0.4891187191516821
0.6250625312656327,0.291718789091819,0.4408306229672255,1.0,0.2391038945183738,0.4471527983675463
