Ax,Ay,Az,Gx,Gy,Gz,Label
-0.962,0.744,1.202,246.321,-109.804,-286.685,Shake
0.050,0.186,1.933,221.393,-61.092,-286.685,Shake
1.348,-0.405,1.999,165.340,-38.194,-286.685,Shake
1.999,-1.004,1.982,-14.534,27.632,-206.596,Shake
1.876,-0.694,1.569,-145.784,101.360,151.209,Shake
1.457,0.089,1.211,-258.685,106.199,286.685,Shake
1.162,0.814,0.907,-286.685,25.804,286.685,Shake
0.099,1.998,0.038,-286.685,-67.567,286.685,Shake
-1.999,1.998,-1.452,-136.894,5.066,286.685,Shake
-1.999,1.971,-1.839,91.761,94.465,263.104,Shake
-1.999,1.784,-1.250,218.514,-5.775,61.679,Shake
-1.999,1.562,0.046,286.685,-89.705,-227.264,Shake
-1.824,1.040,1.015,286.685,-145.075,-286.685,Shake
-0.965,0.753,1.922,211.400,-172.637,-286.685,Shake
0.190,0.315,1.879,98.070,-160.738,-286.685,Shake
1.526,-0.580,1.878,63.779,-108.509,-286.685,Shake
1.755,-0.953,1.983,-47.399,36.041,-153.676,Shake
1.662,-0.591,1.733,-256.410,74.419,143.124,Shake
1.350,0.074,1.191,-286.685,-42.201,286.685,Shake
0.782,1.532,0.806,-286.685,-157.693,286.685,Shake
-1.612,1.998,-1.014,-283.824,-158.751,286.685,Shake
-1.999,1.894,-1.587,-17.614,43.768,286.344,Shake
-1.999,1.564,-1.026,93.433,-94.281,60.506,Shake
-1.999,1.478,-0.961,125.239,-177.774,-157.001,Shake
-1.981,1.211,-0.143,236.311,-214.104,-286.685,Shake
-0.914,1.035,1.191,286.685,-126.315,-286.685,Shake
0.387,0.514,1.999,286.685,-16.791,-286.685,Shake
1.747,-0.802,1.999,101.588,-49.849,-286.685,Shake
1.999,-0.935,1.993,-108.027,-43.155,-131.346,Shake
1.979,-0.667,1.866,-167.545,131.101,124.889,Shake
1.212,-0.030,1.530,-286.318,128.599,286.676,Shake
0.887,0.990,0.929,-286.685,-94.692,286.685,Shake
0.488,1.998,0.186,-286.685,-264.591,286.685,Shake
-1.948,1.998,-1.385,-265.948,-158.042,286.685,Shake
-1.999,1.860,-1.479,-17.456,31.465,282.144,Shake
-1.999,1.614,-1.226,116.156,-113.706,-3.132,Shake
-1.999,1.500,-0.344,239.732,-177.345,-284.331,Shake
-1.841,1.308,0.576,286.685,-198.021,-286.685,Shake
-0.380,1.199,1.803,286.685,-181.256,-286.685,Shake
1.805,-0.249,1.999,280.411,-67.926,-286.685,Shake
1.999,-1.282,1.999,-117.784,82.950,-229.014,Shake
1.994,-0.605,1.660,-209.878,167.886,165.480,Shake
1.491,-0.214,1.456,-280.017,126.122,286.685,Shake
0.948,0.570,1.031,-286.685,19.539,286.685,Shake
-0.139,1.684,0.391,-286.685,-153.064,286.685,Shake
-1.953,1.984,-0.830,-229.976,-64.085,286.685,Shake
-1.999,1.766,-1.328,-70.359,12.670,267.592,Shake
-1.999,1.585,-1.213,34.528,-36.505,-21.201,Shake
-1.999,1.356,-0.682,156.607,-100.310,-207.497,Shake
-1.619,1.014,0.433,261.800,-134.908,-286.685,Shake
-0.842,0.662,1.417,286.685,-97.702,-286.685,Shake
0.139,0.421,1.999,274.628,18.016,-286.685,Shake
0.894,-0.144,1.999,163.310,59.763,-286.685,Shake
1.998,-0.738,1.999,-12.828,-1.242,-284.848,Shake
1.999,-0.893,1.884,-145.600,105.525,8.111,Shake
1.782,-0.050,1.344,-282.047,95.025,285.031,Shake
1.349,0.682,0.917,-286.685,-6.501,286.685,Shake
0.794,1.998,0.651,-286.685,-182.149,286.685,Shake
-1.999,1.998,-0.799,-260.566,-223.335,286.685,Shake
-1.999,1.838,-1.481,23.205,112.560,249.655,Shake
-1.999,1.562,-0.737,136.596,-70.018,-28.656,Shake
-1.999,1.224,-0.156,169.286,-158.148,-178.334,Shake
-1.919,0.823,0.681,235.200,-109.497,-286.685,Shake
-0.863,0.508,1.364,285.460,-67.191,-286.685,Shake
0.265,0.116,1.999,272.624,-13.458,-286.685,Shake
0.896,-0.293,1.999,102.970,65.363,-286.685,Shake
1.923,-0.848,1.999,-10.342,77.936,-248.841,Shake
1.942,-0.724,1.861,-181.020,115.342,91.000,Shake
1.239,0.094,1.323,-286.116,89.679,286.422,Shake
1.085,0.680,0.983,-286.685,-89.408,286.685,Shake
0.585,1.998,0.677,-286.685,-222.049,286.685,Shake
-1.999,1.998,-1.092,-271.644,-243.303,286.685,Shake
-1.999,1.732,-1.685,16.809,48.965,162.330,Shake
-1.999,1.557,-0.801,191.905,-109.174,-130.769,Shake
-1.999,1.352,0.111,266.254,-86.135,-286.685,Shake
-1.534,1.007,1.252,286.685,-60.016,-286.685,Shake
-0.336,0.668,1.998,286.685,-61.827,-286.685,Shake
0.912,-0.199,1.999,182.516,23.030,-286.685,Shake
1.815,-0.892,1.999,21.805,93.433,-243.014,Shake
1.998,-0.890,1.999,-152.880,105.149,23.240,Shake
1.314,-0.090,1.389,-285.801,127.024,281.059,Shake
0.847,1.045,0.869,-286.685,21.525,286.685,Shake
0.265,1.976,0.404,-286.685,-130.699,286.685,Shake
-1.999,1.998,-1.881,-272.204,-117.442,286.685,Shake
-1.999,1.711,-1.699,67.401,25.699,177.546,Shake
-1.999,1.430,-0.755,199.902,-67.200,-93.870,Shake
-1.999,1.179,0.023,265.816,-88.646,-284.121,Shake
-1.798,1.062,0.592,286.685,-65.669,-286.685,Shake
-0.820,0.926,1.807,286.685,-23.599,-286.685,Shake
0.179,0.124,1.999,284.349,42.368,-286.685,Shake
1.140,-0.712,1.999,30.853,69.571,-286.685,Shake
1.503,-0.765,1.999,-83.606,120.680,-203.604,Shake
1.194,-0.570,1.708,-253.680,248.710,48.300,Shake
0.918,-0.023,1.075,-286.685,184.966,201.792,Shake
0.752,1.059,0.308,-286.685,19.950,286.685,Shake
0.009,1.876,-0.761,-286.685,-124.521,286.685,Shake
-1.965,1.988,-1.998,-258.948,-250.337,286.685,Shake
-1.999,1.431,-1.733,4.392,-74.786,141.986,Shake
-1.999,1.204,-1.432,161.893,-152.871,-147.429,Shake
-1.997,0.882,-0.382,279.983,-286.650,-286.212,Shake
-1.503,0.889,0.289,286.685,-284.865,-286.685,Shake
-0.224,0.635,1.536,286.685,-275.100,-286.685,Shake
1.135,-0.529,1.999,280.228,-85.286,-286.685,Shake
1.999,-1.066,1.999,-111.186,25.882,-181.930,Shake
1.670,-0.263,1.775,-261.170,192.098,183.697,Shake
0.938,0.055,1.418,-286.685,187.180,286.685,Shake
0.572,0.621,0.890,-286.685,104.615,286.685,Shake
-0.246,1.789,-0.002,-286.685,-33.189,286.685,Shake
-1.978,1.998,-1.998,-264.836,-44.021,286.685,Shake
-1.999,1.500,-1.595,-3.098,-80.045,147.656,Shake
-1.999,1.373,-1.664,57.978,-126.534,-186.559,Shake
-1.999,1.229,-0.974,211.321,-214.130,-286.633,Shake
-1.240,1.123,0.313,286.685,-200.235,-286.685,Shake
0.422,0.801,1.921,286.685,-139.851,-286.685,Shake
1.999,-1.394,1.999,174.492,18.559,-286.641,Shake
1.999,-1.154,1.999,-217.779,80.579,3.036,Shake
1.740,-0.427,1.364,-239.628,147.928,188.370,Shake
1.045,0.018,1.133,-285.128,68.250,286.685,Shake
0.556,1.141,0.989,-286.685,-134.890,286.685,Shake
-0.427,1.841,0.268,-286.685,-163.188,286.685,Shake
-1.999,1.984,-1.563,-188.204,-3.815,286.685,Shake
-1.999,1.465,-0.891,3.019,-28.534,245.831,Shake
-1.999,1.267,-0.964,65.152,-156.984,-45.535,Shake
-1.999,1.134,-0.394,199.001,-137.681,-285.941,Shake
-1.527,0.863,0.357,286.685,-141.374,-286.685,Shake
-0.390,0.614,1.651,286.685,-84.289,-286.685,Shake
0.954,-0.581,1.999,260.671,68.626,-286.685,Shake
1.922,-1.166,1.999,-100.581,109.393,-137.086,Shake
1.429,-0.429,1.432,-281.242,78.558,144.690,Shake
1.337,0.025,0.973,-286.685,18.812,286.020,Shake
1.074,1.344,0.549,-286.685,-129.754,286.685,Shake
-1.533,1.998,-0.400,-262.272,-214.349,286.685,Shake
-1.999,1.745,-1.205,-37.791,-10.684,286.545,Shake
-1.999,1.418,-0.831,145.661,-28.656,54.985,Shake
-1.999,1.253,-0.125,214.209,-68.495,-153.606,Shake
-1.700,0.853,0.675,242.349,-100.415,-286.685,Shake
-0.697,0.404,1.409,251.842,-56.158,-286.685,Shake
-0.071,-0.140,1.804,195.842,97.948,-286.685,Shake
0.330,-0.562,1.999,97.003,118.562,-282.266,Shake
0.930,-0.937,1.999,-20.554,99.575,-167.256,Shake
0.826,-0.582,1.526,-199.281,51.625,24.666,Shake
0.743,-0.034,1.012,-286.650,2.634,150.351,Shake
0.799,0.543,0.856,-286.685,-136.710,286.081,Shake
-0.121,1.563,0.361,-286.685,-205.432,286.685,Shake
-1.999,1.829,-1.315,-211.969,-130.235,286.685,Shake
-1.999,1.291,-0.939,12.722,-77.980,197.435,Shake
-1.999,1.138,-0.668,141.444,-146.667,-23.923,Shake
-1.999,0.967,0.012,256.848,-129.176,-275.608,Shake
-1.583,0.770,0.758,286.685,-113.514,-286.685,Shake
-0.485,0.526,1.979,286.685,18.401,-286.685,Shake
0.551,-0.505,1.999,231.341,132.186,-286.685,Shake
1.431,-1.013,1.999,-59.701,97.991,-158.655,Shake
1.115,-0.471,1.511,-256.331,38.614,91.543,Shake
0.985,-0.026,1.121,-286.685,-1.864,191.992,Shake
0.938,1.050,0.826,-286.685,-112.429,286.685,Shake
-1.053,1.977,-0.278,-286.685,-158.217,286.685,Shake
-1.999,1.889,-1.657,-112.210,13.151,286.501,Shake
-1.999,1.630,-1.634,52.596,2.152,179.366,Shake
-1.999,1.429,-0.902,239.339,-68.171,-85.829,Shake
-1.678,1.142,0.256,286.685,-61.154,-277.314,Shake
-1.144,0.730,1.535,286.685,-8.304,-286.685,Shake
-0.956,0.449,1.999,286.685,48.300,-286.685,Shake
-0.435,-0.222,1.999,169.549,96.626,-286.685,Shake
0.974,-0.972,1.999,-20.440,-29.050,-278.854,Shake
1.380,-0.687,1.992,-240.992,17.062,-22.216,Shake
1.293,-0.203,1.416,-286.685,69.825,141.566,Shake
0.978,1.037,1.121,-286.685,37.678,286.685,Shake
-0.351,1.998,0.189,-286.685,-56.919,286.685,Shake
-1.737,1.998,-1.994,-284.716,-119.420,286.685,Shake
-1.951,1.834,-1.409,-72.537,-182.096,209.781,Shake
-1.999,1.635,-1.311,44.896,-160.773,68.793,Shake
-1.999,1.379,-1.093,230.492,-165.104,-161.639,Shake
-1.975,1.285,0.251,286.685,-130.182,-286.685,Shake
-0.783,1.183,1.832,286.685,-149.940,-286.685,Shake
0.537,-0.190,1.999,286.536,-189.971,-286.685,Shake
1.281,-1.085,1.999,-67.217,53.454,-262.710,Shake
1.406,-0.939,1.961,-237.195,115.036,-84.569,Shake
1.203,-0.348,1.508,-285.556,42.770,144.489,Shake
1.089,0.626,1.176,-286.685,-76.379,286.256,Shake
0.248,1.921,0.852,-286.685,-211.732,286.685,Shake
-1.251,1.998,-0.463,-286.685,-162.452,286.685,Shake
-1.999,1.959,-1.191,-160.842,0.245,286.685,Shake
-1.999,1.679,-0.935,24.386,-95.393,163.730,Shake
-1.999,1.423,-0.675,165.760,-94.500,-99.680,Shake
-1.999,1.317,-0.282,267.138,-75.784,-286.300,Shake
-1.514,1.164,0.883,286.685,-100.739,-286.685,Shake
-0.515,0.745,1.977,286.685,-92.006,-286.685,Shake
0.150,0.044,1.999,222.784,48.545,-286.685,Shake
1.283,-1.147,1.999,-13.536,95.996,-284.130,Shake
1.437,-1.045,1.989,-192.080,72.205,-125.107,Shake
1.340,-0.355,1.159,-286.466,5.180,105.543,Shake
1.216,0.415,0.949,-286.685,-74.848,280.516,Shake
0.349,1.693,0.966,-286.685,-180.180,286.685,Shake
-1.009,1.998,-0.095,-286.685,-135.958,286.685,Shake
-1.999,1.998,-1.371,-184.354,42.507,286.685,Shake
-1.999,1.886,-1.604,57.549,-43.549,142.861,Shake
-1.999,1.711,-1.017,268.931,-84.052,-109.637,Shake
-1.792,1.629,0.091,286.685,-42.228,-282.529,Shake
-1.393,1.444,1.204,286.685,-50.943,-286.685,Shake
-0.963,0.662,1.999,286.685,-78.146,-286.685,Shake
-0.433,-0.193,1.999,186.296,6.230,-286.685,Shake
0.871,-0.809,1.999,-9.765,15.645,-286.685,Shake
1.421,-1.069,1.999,-85.592,21.612,-210.350,Shake
1.403,-0.501,1.770,-278.198,125.221,67.891,Shake
1.047,0.423,1.012,-286.685,111.090,261.538,Shake
0.167,1.691,0.412,-286.685,-27.370,286.685,Shake
-0.431,1.998,-1.056,-286.685,-33.574,286.685,Shake
-1.783,1.998,-1.994,-226.275,-121.844,286.685,Shake
-1.999,1.838,-1.849,29.601,-49.761,135.039,Shake
-1.999,1.724,-1.474,208.364,-115.754,-162.557,Shake
-1.999,1.500,-0.220,286.685,-224.298,-286.685,Shake
-1.075,1.530,0.870,286.685,-258.177,-286.685,Shake
0.392,1.309,1.638,286.685,-286.685,-286.685,Shake
1.999,-1.545,1.999,244.562,-167.816,-286.685,Shake
1.999,-1.010,1.980,-275.538,93.424,20.685,Shake
1.636,-0.326,1.385,-269.999,86.170,276.378,Shake
1.317,0.441,1.210,-286.685,-98.840,286.685,Shake
1.085,1.628,0.876,-286.685,-238.954,286.685,Shake
-1.881,1.998,-0.660,-262.386,-224.613,286.685,Shake
-1.999,1.997,-1.363,-35.315,110.731,286.685,Shake
-1.999,1.628,-1.123,100.345,-110.040,75.845,Shake
-1.999,1.605,-0.764,196.744,-114.170,-150.500,Shake
-1.905,1.383,0.590,286.685,-65.266,-286.685,Shake
-1.046,1.082,1.440,286.685,-49.123,-286.685,Shake
0.246,0.732,1.999,277.707,-39.725,-286.685,Shake
1.316,-0.141,1.999,175.648,6.790,-286.685,Shake
1.999,-1.518,1.999,-62.772,84.131,-198.371,Shake
1.999,-0.330,1.487,-286.685,175.087,269.246,Shake
1.999,1.323,0.563,-286.685,139.991,286.685,Shake
1.743,1.998,1.051,-286.685,-102.926,286.685,Shake
-1.304,1.998,-0.391,-286.309,-137.471,286.685,Shake
-1.916,1.998,-1.301,-102.707,29.347,286.685,Shake
-1.798,1.998,-1.155,39.812,-105.061,286.685,Shake
-1.999,1.998,-1.255,243.539,-31.815,187.005,Shake
-1.999,1.998,-0.650,286.685,-40.626,-113.846,Shake
-1.768,1.793,0.723,286.685,-82.486,-275.791,Shake
-0.892,1.616,1.839,286.685,23.765,-286.685,Shake
-0.872,0.805,1.999,281.767,195.606,-286.685,Shake
-0.993,0.282,1.999,81.812,237.624,-286.685,Shake
-0.293,0.156,1.999,-70.018,102.393,-286.685,Shake
1.058,0.240,1.099,-285.224,5.495,-284.987,Shake
1.796,0.917,-0.057,-286.685,5.180,-51.896,Shake
0.691,1.806,-1.958,-286.685,-104.160,219.546,Shake
-0.958,1.983,-1.779,-247.861,-280.700,213.229,Shake
-1.752,1.834,-1.984,-91.761,-276.535,60.900,Shake
-1.986,1.591,-1.528,130.751,-286.239,-93.310,Shake
-1.999,1.447,-0.243,286.685,-155.794,-243.530,Shake
-1.954,1.214,1.456,286.685,-118.361,-286.685,Shake
0.226,0.106,1.999,281.068,-218.837,-286.685,Shake
1.705,-1.319,1.999,89.311,-93.012,-286.685,Shake
1.947,-1.181,1.999,-280.858,-39.550,-1.321,Shake
1.587,0.477,1.767,-286.685,-116.261,285.154,Shake
0.383,1.998,1.159,-286.685,-286.685,286.685,Shake
-1.999,1.998,-0.534,-286.685,-286.641,286.685,Shake
-1.999,1.998,-1.797,-141.146,-55.869,106.365,Shake
-1.999,1.998,-1.279,99.426,-126.857,-267.426,Shake
-1.963,1.830,0.153,279.676,-110.915,-286.685,Shake
0.436,1.084,1.975,286.685,-130.970,-286.685,Shake
1.999,-1.225,1.999,164.693,108.806,-286.659,Shake
1.999,-1.621,1.999,-57.566,174.807,-2.441,Shake
1.999,0.239,1.657,-228.296,18.743,286.685,Shake
-0.175,1.921,1.604,-286.685,-198.336,286.685,Shake
-1.999,1.998,-0.464,-273.402,-98.963,286.685,Shake
-1.999,1.998,-1.472,-46.559,71.348,22.785,Shake
-1.999,1.935,-0.974,88.900,-39.550,-268.170,Shake
-1.534,1.708,0.219,206.596,-74.366,-286.685,Shake
1.844,0.680,1.931,286.685,49.236,-286.685,Shake
1.999,-1.296,1.999,141.592,234.544,-185.605,Shake
1.999,-1.095,1.977,-119.219,169.724,224.367,Shake
1.616,0.567,1.403,-223.247,-66.071,286.685,Shake
-0.130,1.998,1.358,-277.497,-152.906,286.685,Shake
-1.999,1.998,-1.285,-165.865,129.360,286.685,Shake
-1.999,1.998,-1.647,93.817,81.139,184.949,Shake
-1.999,1.921,-0.621,238.604,-42.000,-39.638,Shake
-1.999,1.458,0.954,286.685,56.026,-286.685,Shake
-0.813,1.122,1.765,286.685,81.069,-286.685,Shake
0.633,0.296,1.999,286.685,278.539,-286.685,Shake
1.868,-1.305,1.999,147.613,286.685,-246.216,Shake
1.809,-0.788,1.999,-257.758,262.640,49.822,Shake
1.938,0.734,1.103,-286.685,-90.598,184.161,Shake
1.536,1.971,0.261,-286.685,-280.490,286.685,Shake
-1.084,1.998,-0.809,-286.685,-284.436,286.685,Shake
-1.999,1.998,-1.998,-208.967,-114.100,276.316,Shake
-1.999,1.998,-1.994,219.783,-17.028,-72.293,Shake
-1.999,1.993,0.742,286.685,-34.746,-286.685,Shake
-1.810,1.582,1.997,286.685,23.397,-286.685,Shake
0.366,0.132,1.999,286.685,75.040,-286.685,Shake
1.999,-1.690,1.999,-82.180,286.685,-146.423,Shake
1.169,0.334,1.729,-286.685,286.685,180.731,Shake
1.029,1.291,0.564,-286.685,286.685,169.059,Shake
1.301,1.998,-1.998,-286.685,254.485,165.944,Shake
-0.306,1.998,-1.998,-106.794,-173.871,33.539,Shake
-1.072,1.998,-1.998,157.762,-286.685,-124.399,Shake
-1.926,1.757,-0.712,286.685,-286.685,-250.810,Shake
-1.304,0.446,1.999,286.685,-285.320,-286.685,Shake
0.483,-1.533,1.999,283.535,-34.475,-286.283,Shake
1.392,-0.821,1.999,-239.400,279.160,3.334,Shake
0.164,0.612,1.409,-286.685,286.685,188.615,Shake
0.481,1.998,-1.860,-286.685,286.685,173.355,Shake
1.101,1.998,-1.998,-281.951,286.685,148.837,Shake
0.413,1.724,-1.998,40.373,169.304,147.026,Shake
1.039,1.312,-1.998,232.969,-286.685,-85.785,Shake
-0.939,1.273,-0.348,286.685,-286.685,-49.787,Shake
-1.609,0.998,1.985,286.685,-286.685,-215.827,Shake
-0.532,-0.877,1.999,281.636,-216.947,-237.055,Shake
0.265,-0.755,1.999,-106.969,286.685,-83.886,Shake
-0.440,0.657,1.519,-286.685,286.685,43.750,Shake
0.329,1.998,-1.444,-286.685,286.668,31.675,Shake
0.870,1.998,-1.998,-275.100,286.685,114.039,Shake
0.718,1.503,-1.998,-89.950,218.444,60.340,Shake
1.063,1.212,-1.998,144.681,-285.259,-24.264,Shake
-0.586,1.114,-1.255,286.685,-286.685,45.404,Shake
-1.323,0.759,-0.135,286.685,-286.685,-101.019,Shake
-1.192,0.260,1.307,286.685,-286.685,-272.746,Shake
0.952,-1.061,1.999,193.200,-286.685,-286.685,Shake
1.999,-1.023,1.999,-119.219,-286.685,-94.990,Shake
1.999,0.253,1.333,-286.615,-249.086,281.269,Shake
-0.082,1.923,1.414,-228.156,-286.046,286.685,Shake
-1.999,1.998,0.067,-153.886,-11.191,286.685,Shake
-1.999,1.529,-0.549,-114.327,88.725,238.201,Shake
-1.999,1.166,-0.186,47.145,-24.316,-142.048,Shake
-1.947,0.931,0.505,121.870,21.149,-286.685,Shake
-0.612,0.719,1.268,151.883,15.636,-286.685,Shake
1.885,-0.223,1.992,142.756,84.131,-286.685,Shake
1.999,-1.500,1.984,-79.573,226.564,-195.178,Shake
1.999,-0.338,1.252,-200.016,-82.346,281.776,Shake
1.723,0.890,1.533,-252.359,-282.047,286.685,Shake
0.179,1.998,1.537,-203.455,-274.733,286.685,Shake
-1.999,1.998,0.265,-147.035,206.806,286.685,Shake
-1.999,1.998,-0.648,-92.181,130.296,284.191,Shake
-1.999,1.855,-1.024,61.609,-145.898,26.495,Shake
-1.999,1.268,-0.937,234.867,-20.475,-170.940,Shake
-1.890,0.908,0.090,286.685,21.236,-286.685,Shake
-0.844,1.489,1.864,286.685,-51.616,-286.685,Shake
1.996,-0.160,1.999,285.740,133.928,-286.685,Shake
1.999,-1.063,1.999,-12.932,286.685,-244.212,Shake
1.355,-0.095,1.984,-286.685,23.135,149.765,Shake
1.163,1.571,0.938,-286.685,-201.898,284.900,Shake
-0.142,1.998,-0.122,-286.685,-244.685,286.685,Shake
-1.264,1.998,-0.804,-166.775,-56.481,286.685,Shake
-1.999,1.998,-0.934,-29.452,-100.914,279.589,Shake
-1.999,1.998,-0.979,159.600,-174.659,54.224,Shake
-1.999,1.762,-0.530,286.685,-67.253,-260.829,Shake
-1.753,1.998,1.324,286.685,-151.375,-286.685,Shake
0.564,1.435,1.999,286.685,-244.247,-286.685,Shake
1.837,0.253,1.999,204.663,-103.434,-286.685,Shake
1.999,-1.294,1.999,-122.132,103.416,-164.859,Shake
1.349,-0.500,1.731,-258.913,52.281,209.554,Shake
1.192,0.979,1.736,-286.685,-135.467,286.685,Shake
1.249,1.998,1.041,-286.685,-264.460,286.685,Shake
-1.204,1.998,-0.088,-286.685,-91.455,286.685,Shake
-1.999,1.998,-1.240,-145.154,189.070,286.685,Shake
-1.999,1.709,-1.220,61.504,-81.279,42.822,Shake
-1.999,1.102,-0.582,254.739,-50.164,-267.978,Shake
-1.064,1.000,0.525,286.685,-94.754,-286.685,Shake
0.893,0.276,1.942,286.685,-141.015,-286.685,Shake
1.999,-1.206,1.999,98.639,159.495,-131.276,Shake
-0.533,-0.342,1.546,-273.560,1.094,251.519,Shake
-1.420,0.361,0.091,-239.803,27.851,122.220,Shake
-0.946,0.738,0.058,-154.630,-1.750,26.337,Shake
-1.999,1.601,-0.235,-8.260,-40.443,-19.022,Shake
-0.217,0.205,0.675,-11.830,43.234,28.009,Shake
-0.654,-0.033,0.839,-47.653,59.211,20.536,Shake
-0.896,0.014,0.394,-40.591,73.658,4.996,Shake
-0.790,0.225,0.265,-2.126,43.838,7.919,Shake
-1.109,0.467,-0.197,45.868,-99.698,-4.506,Shake
-1.229,0.478,0.470,121.494,-178.185,-64.444,Shake
-0.855,0.084,0.851,92.584,-107.240,-103.311,Shake
0.387,-0.991,1.217,-82.556,66.868,7.236,Shake
-1.373,0.221,0.020,-33.696,-9.730,65.109,Shake
-1.009,0.025,0.635,15.269,26.976,8.689,Shake
-1.244,0.024,0.562,19.302,-0.919,0.630,Shake
-1.000,0.134,0.668,7.175,-30.397,-54.329,Shake
-0.811,0.039,0.789,-49.534,-10.868,-79.450,Shake
-1.063,-0.068,0.987,-195.055,140.665,-142.240,Shake
-0.467,-0.243,1.178,-221.708,286.685,-101.798,Shake
-0.683,-0.165,0.806,-153.011,286.685,-115.990,Shake
-0.217,-0.155,-1.407,-126.446,286.685,-75.950,Shake
-0.302,-0.277,-1.151,-82.880,244.256,-10.342,Shake
-0.154,0.023,-1.859,93.336,-273.691,197.864,Shake
0.557,0.119,-1.122,127.706,-286.685,266.079,Shake
0.749,-0.043,0.069,175.149,-286.685,286.685,Shake
0.138,-0.144,1.271,112.052,-286.685,286.685,Shake
0.933,0.855,1.945,106.960,-286.685,247.021,Shake
1.046,0.890,1.999,-251.107,85.304,-69.764,Shake
0.349,0.452,1.999,-286.685,286.685,-122.815,Shake
-0.248,0.044,1.348,-265.860,286.685,-73.378,Shake
0.781,-0.216,-0.478,79.730,286.685,-5.827,Shake
0.424,0.297,-1.998,81.244,175.989,-195.501,Shake
0.012,-0.452,-1.695,53.331,-286.685,28.009,Shake
-0.650,-0.834,0.882,177.712,-286.685,230.799,Shake
0.564,0.152,1.999,114.537,-286.064,286.685,Shake
0.078,0.877,1.999,-89.670,251.650,83.221,Shake
-0.864,0.103,1.457,-41.834,286.685,-206.693,Shake
-0.656,-0.267,1.102,4.209,286.685,-210.201,Shake
0.282,-0.285,-0.153,94.404,286.685,-188.746,Shake
0.976,-0.133,-1.780,285.136,286.685,-219.564,Shake
-0.631,-0.729,-1.998,2.844,-51.940,-164.754,Shake
-0.859,-1.300,-1.723,-37.450,-286.685,-15.829,Shake
0.755,-0.969,0.334,44.599,-286.685,286.685,Shake
1.071,0.921,1.650,227.981,-286.685,286.685,Shake
1.150,0.986,1.148,286.685,-286.685,269.876,Shake
0.675,0.509,1.811,199.106,-286.685,90.335,Shake
0.494,0.471,1.684,0.849,-269.780,75.609,Shake
0.661,0.810,1.683,-184.109,238.980,140.402,Shake
-0.265,0.686,1.651,-199.089,286.685,-77.971,Shake
-0.844,0.242,1.019,-131.425,286.685,-286.685,Shake
-0.209,-0.152,0.604,-115.395,286.685,-286.685,Shake
-0.153,0.217,-1.996,-1.409,259.096,-243.128,Shake
0.968,-0.004,-0.668,286.685,-286.685,125.256,Shake
0.092,0.106,1.917,286.685,-286.685,286.685,Shake
1.999,1.126,1.999,214.209,92.041,213.482,Shake
1.511,1.111,1.235,-112.656,286.685,0.324,Shake
0.214,0.307,0.775,-243.486,286.685,-286.685,Shake
-1.313,-0.709,0.613,-10.220,261.275,-286.685,Shake
-1.922,-1.350,-0.702,285.565,-251.711,3.185,Shake
-1.358,-1.129,-0.862,286.685,-286.685,257.950,Shake
0.030,-0.293,0.042,244.186,-286.685,286.685,Shake
1.999,1.080,1.673,-128.966,-92.067,286.685,Shake
1.999,1.885,1.999,-286.659,286.685,39.550,Shake
1.380,0.248,1.777,-25.681,286.685,-286.685,Shake
-0.007,-0.781,1.356,118.274,248.185,-286.685,Shake
-1.174,-1.972,-0.061,147.262,286.685,-286.685,Shake
-1.999,-1.868,-1.796,26.871,273.823,-121.643,Shake
-1.599,-1.488,-0.988,-62.458,-232.242,61.197,Shake
0.795,-1.065,0.825,-122.999,-286.685,286.685,Shake
1.999,1.470,1.999,89.670,-282.984,286.685,Shake
1.999,1.990,1.999,143.395,175.227,244.387,Shake
1.598,0.678,1.295,129.159,284.288,-269.745,Shake
0.010,-0.316,0.697,120.050,274.846,-286.685,Shake
-0.789,-1.255,0.199,88.620,286.685,-286.685,Shake
-0.812,-1.528,-0.650,85.942,286.685,-286.685,Shake
-1.586,-1.271,-1.998,-71.033,285.749,-220.684,Shake
-0.932,-0.658,-0.828,-204.706,-276.832,53.734,Shake
0.022,-0.099,1.734,-286.685,-286.685,228.681,Shake
0.364,-0.047,1.999,-286.685,167.554,90.825,Shake
-0.744,-0.290,1.871,-211.741,286.685,-135.870,Shake
-0.659,-0.586,0.994,16.573,286.685,-218.076,Shake
-0.505,-1.296,-0.050,186.891,286.685,-175.044,Shake
-0.359,-0.839,-1.180,224.096,286.685,43.575,Shake
-0.107,-0.937,-1.884,56.184,280.551,100.284,Shake
-0.011,-0.883,-1.602,-122.281,-93.940,164.290,Shake
-0.295,-0.320,-1.253,-98.674,-279.930,209.720,Shake
-0.443,0.024,0.759,-130.349,-286.685,266.997,Shake
-0.023,0.105,1.999,-286.685,-286.685,265.484,Shake
-0.246,0.477,1.999,86.249,262.176,48.737,Shake
0.618,-0.665,-0.286,286.659,286.685,-247.065,Shake
0.407,-0.862,-1.998,274.960,286.685,-286.685,Shake
-0.011,-1.558,-1.998,80.238,107.327,-280.516,Shake
-0.679,-1.338,-0.719,48.151,-286.685,-12.644,Shake
-0.803,-0.722,0.477,-49.551,-259.525,121.826,Shake
-1.606,-0.421,1.284,-227.491,-73.762,57.566,Shake
-1.621,-0.615,1.277,-163.669,-37.275,8.365,Shake
